,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
7664,3.607570661,-2.008631479,28.91680927,1.9986,2.701,1166.25,1.708594989,2139.297,3305.547
7665,3.605625597,-2.010921955,28.96303209,1.9986,2.699,1176.782,1.708594989,2128.765,3305.547
7666,3.603473881,-2.008252858,28.9975489,1.9986,2.697,1187.25,1.708594989,2118.297,3305.547
7667,3.601354189,-2.007323615,29.03188697,1.9986,2.694,1197.75,1.708594989,2107.797,3305.547
7668,3.599261533,-2.010132779,29.06367868,1.9986,2.692,1208.235,1.708594989,2097.312,3305.547
7669,3.597106336,-2.008098348,29.09381216,1.9986,2.691,1218.688,1.708594989,2086.859,3305.547
7670,3.595131071,-2.009404309,29.13745004,1.9986,2.689,1229.188,1.708594989,2076.359,3305.547
7671,3.593143969,-2.008452966,29.15523514,1.9988,2.687,1239.688,1.708594989,2065.859,3305.547
7672,3.591166181,-2.005929746,29.18666827,1.9986,2.684,1250.188,1.708594989,2055.359,3305.547
7673,3.589354748,-2.0068002,29.23894426,1.9986,2.682,1260.75,1.708594989,2044.797,3305.547
7674,3.5870953,-2.008774295,29.27684791,1.9986,2.68,1271.282,1.708594989,2034.265,3305.547
7675,3.585009534,-2.007145818,29.30592788,1.9986,2.679,1281.766,1.708594989,2023.781,3305.547
7676,3.58315543,-2.008930439,29.33530507,1.9986,2.677,1292.375,1.708594989,2013.172,3305.547
7677,3.581075841,-2.007297662,29.37249664,1.9986,2.675,1302.875,1.708594989,2002.672,3305.547
7678,3.57928297,-2.007266801,29.4023933,1.9986,2.673,1313.375,1.708594989,1992.172,3305.547
7679,3.577241682,-2.00880099,29.43277843,1.9986,2.671,1323.86,1.708594989,1981.687,3305.547
7680,3.575458956,-2.007665944,29.47636341,1.9986,2.669,1334.344,1.708594989,1971.203,3305.547
7681,3.573580748,-2.008435727,29.50188179,1.9986,2.667,1344.875,1.708594989,1960.672,3305.547
7682,3.571646312,-2.006844837,29.53216967,1.9986,2.665,1355.391,1.708594989,1950.156,3305.547
7683,3.569907717,-2.008454559,29.56119067,1.9986,2.664,1365.891,1.708594989,1939.656,3305.547
7684,3.567879532,-2.007790629,29.6023495,1.9986,2.662,1376.375,1.708594989,1929.172,3305.547
7685,3.565990796,-2.009620034,29.62622049,1.9988,2.66,1386.86,1.708594989,1918.687,3305.547
7686,3.563926677,-2.009968525,29.65587948,1.9986,2.658,1397.438,1.708594989,1908.109,3305.547
7687,3.562377628,-2.007894886,29.6856516,1.9986,2.656,1407.953,1.708594989,1897.594,3305.547
7688,3.560312006,-2.008684343,29.71441198,1.9986,2.654,1418.532,1.708594989,1887.015,3305.547
7689,3.558571594,-2.010239705,29.72906746,1.9986,2.653,1429.047,1.708594989,1876.5,3305.547
7690,3.556834184,-2.005659562,29.78559588,1.9986,2.652,1439.563,1.708594989,1865.984,3305.547
7691,3.55489031,-2.010987011,29.81334573,1.9986,2.649,1450.094,1.708594989,1855.453,3305.547
7692,3.553191602,-2.008872918,29.85399985,1.9986,2.648,1460.61,1.708594989,1844.937,3305.547
7693,3.551524775,-2.010203912,29.87871507,1.9986,2.646,1471.125,1.708594989,1834.422,3305.547
7694,3.549588034,-2.010750892,29.90069957,1.9986,2.644,1481.61,1.708594989,1823.937,3305.547
7695,3.54805301,-2.007004634,29.94071134,1.9986,2.643,1492.094,1.708594989,1813.453,3305.547
7696,3.546371018,-2.010625888,29.97116798,1.9986,2.641,1502.594,1.708594989,1802.953,3305.547
7697,3.544671082,-2.007515385,29.98996171,1.9986,2.638,1513.063,1.708594989,1792.484,3305.547
7698,3.543090669,-2.00834822,30.02670749,1.9986,2.638,1523.61,1.708594989,1781.937,3305.547
7699,3.541059711,-2.009415864,30.05138313,1.9986,2.636,1534.125,1.708594989,1771.422,3305.547
7700,3.539613852,-2.00773555,30.07451239,1.9986,2.634,1544.641,1.708594989,1760.906,3305.547
7701,3.537769845,-2.008279776,30.11375111,1.9986,2.632,1555.219,1.708594989,1750.328,3305.547
7702,3.536185068,-2.007707426,30.14852835,1.9986,2.63,1565.735,1.708594989,1739.812,3305.547
7703,3.534552289,-2.008060321,30.16477854,1.9988,2.629,1576.235,1.708594989,1729.312,3305.547
7704,3.53317677,-2.007609238,30.19377341,1.9986,2.628,1586.735,1.708594989,1718.812,3305.547
7705,3.531244303,-2.006672044,30.23882673,1.9986,2.626,1597.219,1.708594989,1708.328,3305.547
7706,3.529841035,-2.006191311,30.26528804,1.9986,2.625,1607.75,1.708594989,1697.797,3305.547
7707,3.528044432,-2.005031599,30.28111492,1.9988,2.623,1618.297,1.708594989,1687.25,3305.547
7708,3.526655695,-2.010174591,30.31580627,1.9986,2.622,1628.844,1.708594989,1676.703,3305.547
7709,3.525135801,-2.008368351,30.3468894,1.9986,2.62,1639.36,1.708594989,1666.187,3305.547
7710,3.523217777,-2.010820061,30.37576878,1.9986,2.618,1649.875,1.708594989,1655.672,3305.547
7711,3.521790678,-2.008921714,30.41405905,1.9986,2.617,1660.375,1.708594989,1645.172,3305.547
7712,3.520374903,-2.008747662,30.43625967,1.9986,2.615,1670.938,1.708594989,1634.609,3305.547
7713,3.518935135,-2.009260713,30.4622514,1.9986,2.614,1681.469,1.708594989,1624.078,3305.547
7714,3.517345466,-2.009549477,30.48527319,1.9986,2.612,1691.969,1.708594989,1613.578,3305.547
7715,3.515903258,-2.007399319,30.53348943,1.9986,2.611,1702.469,1.708594989,1603.078,3305.547
7716,3.514395904,-2.007771088,30.55960344,1.9986,2.61,1713.016,1.708594989,1592.531,3305.547
7717,3.51287286,-2.006114973,30.58644643,1.9986,2.608,1723.563,1.708594989,1581.984,3305.547
7718,3.511540291,-2.010161383,30.61412376,1.9986,2.606,1734.032,1.708594989,1571.515,3305.547
7719,3.510081612,-2.008040586,30.63220496,1.9986,2.605,1744.578,1.708594989,1560.969,3305.547
7720,3.508895456,-2.008048499,30.65857122,1.9986,2.604,1755.063,1.708594989,1550.484,3305.547
7721,3.507179038,-2.007491444,30.68933667,1.9986,2.602,1765.594,1.708594989,1539.953,3305.547
7722,3.50594043,-2.009199777,30.71563246,1.9986,2.601,1776.078,1.708594989,1529.469,3305.547
7723,3.504374138,-2.00934863,30.75575884,1.9986,2.6,1786.547,1.708594989,1519.0,3305.547
7724,3.502967683,-2.006523981,30.77548324,1.9986,2.598,1797.047,1.708594989,1508.5,3305.547
7725,3.501717621,-2.008606345,30.81232776,1.9986,2.596,1807.578,1.708594989,1497.969,3305.547
7726,3.500153826,-2.009794622,30.83362419,1.9986,2.596,1818.078,1.708594989,1487.469,3305.547
7727,3.499087483,-2.007570045,30.87586661,1.9986,2.594,1828.563,1.708594989,1476.984,3305.547
7728,3.497594602,-2.008085582,30.90361439,1.9986,2.593,1839.032,1.708594989,1466.515,3305.547
7729,3.495992012,-2.007477168,30.91788452,1.9988,2.592,1849.485,1.708594989,1456.062,3305.547
7730,3.49494422,-2.00610551,30.94569788,1.9986,2.59,1859.938,1.708594989,1445.609,3305.547
7731,3.493656984,-2.010410546,30.99315551,1.9986,2.589,1870.453,1.708594989,1435.094,3305.547
7732,3.492216531,-2.00662059,31.00641591,1.9986,2.588,1880.953,1.708594989,1424.594,3305.547
7733,3.490890595,-2.009203796,31.04649126,1.9986,2.586,1891.469,1.708594989,1414.078,3305.547
7734,3.489942475,-2.008234616,31.08547444,1.9986,2.584,1901.953,1.708594989,1403.594,3305.547
7735,3.488612163,-2.009633139,31.09015873,1.9986,2.584,1912.5,1.708594989,1393.047,3305.547
7736,3.487250939,-2.006889469,31.12154621,1.9986,2.582,1923.0,1.708594989,1382.547,3305.547
7737,3.485934673,-2.005172321,31.13679573,1.9986,2.581,1933.5,1.708594989,1372.047,3305.547
7738,3.484669143,-2.009251741,31.17647144,1.9986,2.58,1944.11,1.708594989,1361.437,3305.547
7739,3.483230434,-2.007081499,31.20354174,1.9986,2.578,1954.594,1.708594989,1350.953,3305.547
7740,3.482029341,-2.009107593,31.23126082,1.9986,2.578,1965.063,1.708594989,1340.484,3305.547
7741,3.480806128,-2.011480407,31.26079415,1.9986,2.576,1975.578,1.708594989,1329.969,3305.547
7742,3.479765773,-2.008883274,31.29679461,1.9986,2.575,1986.063,1.708594989,1319.484,3305.547
7743,3.478379051,-2.005588797,31.32098634,1.9986,2.574,1996.641,1.708594989,1308.906,3305.547
7744,3.477020653,-2.009873773,31.35405998,1.9986,2.573,2007.188,1.708594989,1298.359,3305.547
7745,3.475902011,-2.009716737,31.38150548,1.9986,2.572,2017.75,1.708594989,1287.797,3305.547
7746,3.47466501,-2.007659389,31.4164108,1.9986,2.57,2028.25,1.708594989,1277.297,3305.547
7747,3.473318078,-2.004800535,31.45549512,1.9986,2.568,2038.75,1.708594989,1266.797,3305.547
7748,3.472304338,-2.009899662,31.48035095,1.9986,2.568,2049.219,1.708594989,1256.328,3305.547
7749,3.470861625,-2.008009287,31.51188282,1.9986,2.566,2059.719,1.708594989,1245.828,3305.547
7750,3.469544229,-2.00893047,31.54141195,1.9988,2.565,2070.188,1.708594989,1235.359,3305.547
7751,3.468251877,-2.008020763,31.56409567,1.9986,2.564,2080.703,1.708594989,1224.844,3305.547
7752,3.467251985,-2.008890516,31.59140907,1.9986,2.563,2091.188,1.708594989,1214.359,3305.547
7753,3.465934732,-2.008418739,31.62890299,1.9986,2.562,2101.703,1.708594989,1203.844,3305.547
7754,3.464627008,-2.00504092,31.6541115,1.9986,2.56,2112.235,1.708594989,1193.312,3305.547
7755,3.463661714,-2.007463865,31.69948677,1.9986,2.559,2122.828,1.708594989,1182.719,3305.547
7756,3.462171586,-2.009506358,31.72794055,1.9986,2.558,2133.344,1.708594989,1172.203,3305.547
7757,3.460872233,-2.009884736,31.76210597,1.9986,2.557,2143.844,1.708594989,1161.703,3305.547
7758,3.459604508,-2.009322327,31.78851435,1.9986,2.555,2154.344,1.708594989,1151.203,3305.547
7759,3.458255916,-2.006757264,31.81055539,1.9986,2.554,2164.907,1.708594989,1140.64,3305.547
7760,3.457124848,-2.009211277,31.8550876,1.9986,2.553,2175.407,1.708594989,1130.14,3305.547
7761,3.455779715,-2.010337273,31.88610986,1.9986,2.552,2185.953,1.708594989,1119.594,3305.547
7762,3.454515107,-2.006658004,31.91547277,1.9986,2.55,2196.453,1.708594989,1109.094,3305.547
7763,3.453286543,-2.008551903,31.94880509,1.9986,2.549,2206.985,1.708594989,1098.562,3305.547
7764,3.451834616,-2.008574536,31.98739163,1.9986,2.548,2217.5,1.708594989,1088.047,3305.547
7765,3.45058964,-2.007977157,32.00510162,1.9986,2.546,2228.032,1.708594989,1077.515,3305.547
7766,3.449303652,-2.008533358,32.0552773,1.9986,2.545,2238.547,1.708594989,1067.0,3305.547
7767,3.447837445,-2.006213401,32.08636836,1.9986,2.544,2249.016,1.708594989,1056.531,3305.547
7768,3.446657371,-2.01058774,32.10282344,1.9986,2.542,2259.578,1.708594989,1045.969,3305.547
7769,3.445264207,-2.005785986,32.13973173,1.9986,2.542,2270.094,1.708594989,1035.453,3305.547
7770,3.443646412,-2.007837496,32.17295916,1.9986,2.54,2280.625,1.708594989,1024.922,3305.547
7771,3.442308355,-2.009605268,32.19415845,1.9986,2.538,2291.157,1.708594989,1014.39,3305.547
7772,3.440919329,-2.007118867,32.24999344,1.9986,2.537,2301.657,1.708594989,1003.89,3305.547
7773,3.439535799,-2.008447396,32.28987894,1.9986,2.536,2312.172,1.708594989,993.375,3305.547
7774,3.438028338,-2.009337644,32.32172619,1.9986,2.534,2322.688,1.708594989,982.859,3305.547
7775,3.436677254,-2.007630392,32.35783839,1.9986,2.533,2333.157,1.708594989,972.39,3305.547
7776,3.435066262,-2.006377399,32.39356732,1.9986,2.532,2343.672,1.708594989,961.875,3305.547
7777,3.43343824,-2.007538724,32.41835343,1.9986,2.53,2354.188,1.708594989,951.359,3305.547
7778,3.432029523,-2.009864991,32.47054045,1.9986,2.528,2364.688,1.708594989,940.859,3305.547
7779,3.4305546,-2.009528082,32.50181641,1.9986,2.527,2375.219,1.708594989,930.328,3305.547
7780,3.428933695,-2.005368643,32.53447698,1.9986,2.526,2385.735,1.708594989,919.812,3305.547
7781,3.427591611,-2.007830012,32.57683533,1.9986,2.524,2396.235,1.708594989,909.312,3305.547
7782,3.425802009,-2.009291603,32.61591091,1.9986,2.522,2406.797,1.708594989,898.75,3305.547
7783,3.424090633,-2.007257526,32.65011014,1.9986,2.521,2417.344,1.708594989,888.203,3305.547
7784,3.422724321,-2.009034672,32.69849472,1.9986,2.52,2427.938,1.708594989,877.609,3305.547
7785,3.421151484,-2.006877058,32.72101561,1.9988,2.518,2438.438,1.708594989,867.109,3305.547
7786,3.419367157,-2.010002403,32.75999029,1.9986,2.516,2449.078,1.708594989,856.469,3305.547
7787,3.417522759,-2.00823842,32.79607121,1.9986,2.514,2459.735,1.708594989,845.812,3305.547
7788,3.41580782,-2.008247312,32.83849636,1.9986,2.513,2470.344,1.708594989,835.203,3305.547
7789,3.41420462,-2.007548499,32.89576738,1.9986,2.51,2480.985,1.708594989,824.562,3305.547
7790,3.41200946,-2.006742026,32.92064387,1.9986,2.509,2491.625,1.708594989,813.922,3305.547
7791,3.410315946,-2.009656487,32.96581525,1.9988,2.508,2502.328,1.708594989,803.219,3305.547
7792,3.40845192,-2.009133565,32.99283948,1.9986,2.506,2513.0,1.708594989,792.547,3305.547
7793,3.406589011,-2.006060093,33.04874406,1.9986,2.503,2523.625,1.708594989,781.922,3305.547
7794,3.404550305,-2.008360676,33.07595838,1.9988,2.502,2534.313,1.708594989,771.234,3305.547
7795,3.402716465,-2.009627528,33.13264856,1.9986,2.5,2544.969,1.708594989,760.578,3305.547
7796,3.400672901,-2.009326785,33.16655557,1.9986,2.498,2555.641,1.708594989,749.906,3305.547
7797,3.398497469,-2.006606243,33.19989934,1.9986,2.496,2566.25,1.708594989,739.297,3305.547
7798,3.396427463,-2.006341659,33.25408841,1.9986,2.494,2576.907,1.708594989,728.64,3305.547
7799,3.394254098,-2.006148536,33.29551617,1.9986,2.491,2587.532,1.708594989,718.015,3305.547
7800,3.391766017,-2.00940702,33.33346597,1.9986,2.489,2598.235,1.708594989,707.312,3305.547
7801,3.389444119,-2.009049641,33.40533416,1.9986,2.486,2608.86,1.708594989,696.687,3305.547
7802,3.387072368,-2.007337612,33.42914392,1.9986,2.484,2619.5,1.708594989,686.047,3305.547
7803,3.384344433,-2.010920966,33.46157066,1.9986,2.482,2630.203,1.708594989,675.344,3305.547
7804,3.381891093,-2.009962553,33.52122632,1.9986,2.48,2640.86,1.708594989,664.687,3305.547
7805,3.379270912,-2.012242758,33.5375858,1.9986,2.477,2651.5,1.708594989,654.047,3305.547
7806,3.376664656,-2.007132129,33.58652262,1.9986,2.474,2662.141,1.708594989,643.406,3305.547
7807,3.373694096,-2.006748275,33.63278882,1.9986,2.472,2672.813,1.708594989,632.734,3305.547
7808,3.370710507,-2.009717742,33.67433682,1.9986,2.469,2683.485,1.708594989,622.062,3305.547
7809,3.367686416,-2.007174498,33.72617899,1.9986,2.466,2694.125,1.708594989,611.422,3305.547
7810,3.364454551,-2.007479428,33.78027044,1.9986,2.462,2704.766,1.708594989,600.781,3305.547
7811,3.360822517,-2.011925972,33.8342567,1.9986,2.459,2715.422,1.708594989,590.125,3305.547
7812,3.357561362,-2.008352804,33.87253826,1.9986,2.456,2726.078,1.708594989,579.469,3305.547
7813,3.35384016,-2.011573064,33.92120835,1.9986,2.452,2736.75,1.708594989,568.797,3305.547
7814,3.349920362,-2.00626726,33.96570753,1.9986,2.448,2747.328,1.708594989,558.219,3305.547
7815,3.345779202,-2.009435788,34.01225766,1.9986,2.444,2758.047,1.708594989,547.5,3305.547
7816,3.341440646,-2.008361886,34.05334296,1.9986,2.44,2768.735,1.708594989,536.812,3305.547
7817,3.336613956,-2.008468212,34.1135176,1.9986,2.436,2779.391,1.708594989,526.156,3305.547
7818,3.331555812,-2.011407777,34.17450731,1.9986,2.43,2790.172,1.708594989,515.375,3305.547
7819,3.326434948,-2.010330435,34.21844369,1.9986,2.425,2800.844,1.708594989,504.703,3305.547
7820,3.32059502,-2.008677335,34.26040626,1.9986,2.42,2811.453,1.708594989,494.094,3305.547
7821,3.314516828,-2.008948229,34.3227606,1.9986,2.414,2822.078,1.708594989,483.469,3305.547
7822,3.307837647,-2.00877147,34.3693465,1.9986,2.407,2832.782,1.708594989,472.765,3305.547
7823,3.300884727,-2.006681071,34.39876297,1.9986,2.4,2843.453,1.708594989,462.094,3305.547
7824,3.292984301,-2.008530434,34.47519467,1.9986,2.393,2854.11,1.708594989,451.437,3305.547
7825,3.28452964,-2.007116678,34.52873606,1.9986,2.384,2864.766,1.708594989,440.781,3305.547
7826,3.275424056,-2.007874981,34.58424561,1.9986,2.376,2875.438,1.708594989,430.109,3305.547
7827,3.265406764,-2.005879514,34.64857852,1.9986,2.366,2886.11,1.708594989,419.437,3305.547
7828,3.254823737,-2.006663561,34.70678692,1.9986,2.356,2896.75,1.708594989,408.797,3305.547
7829,3.242876481,-2.005327961,34.76352495,1.9986,2.344,2907.438,1.708594989,398.109,3305.547
7830,3.230077847,-2.006403113,34.82566404,1.9986,2.332,2918.094,1.708594989,387.453,3305.547
7831,3.216145989,-2.007259977,34.90168911,1.9986,2.319,2928.719,1.708594989,376.828,3305.547
7832,3.200831935,-2.011093731,34.97951346,1.9986,2.304,2939.375,1.708594989,366.172,3305.547
7833,3.184116402,-2.010401104,35.0208416,1.9986,2.287,2950.016,1.708594989,355.531,3305.547
7834,3.165957752,-2.006878923,35.09893281,1.9986,2.27,2960.657,1.708594989,344.89,3305.547
7835,3.14596472,-2.008849973,35.17373446,1.9986,2.251,2971.282,1.708594989,334.265,3305.547
7836,3.123833572,-2.010413582,35.25072113,1.9986,2.23,2981.953,1.708594989,323.594,3305.547
7837,3.099325164,-2.007014523,35.33897334,1.9986,2.206,2992.625,1.708594989,312.922,3305.547
7838,3.072229118,-2.007375279,35.41415726,1.9986,2.18,3003.282,1.708594989,302.265,3305.547
7839,3.042233091,-2.007139713,35.50189906,1.9986,2.151,3013.891,1.708594989,291.656,3305.547
7840,3.007537216,-2.011631987,35.57462473,1.9986,2.119,3024.563,1.708594989,280.984,3305.547
7841,2.968541299,-2.007285347,35.65856976,1.9986,2.081,3035.219,1.708594989,270.328,3305.547
7842,2.921863329,-2.007197369,35.77089915,1.9986,2.038,3045.828,1.708594989,259.719,3305.547
7843,2.863551239,-2.009252239,35.86430174,1.9986,1.987,3056.532,1.708594989,249.015,3305.547
7844,2.791268673,-2.009425227,35.96145254,1.9986,1.921,3067.157,1.708594989,238.39,3305.547
7845,2.69546059,-2.008090691,36.09870474,1.9986,1.836,3077.844,1.708594989,227.703,3305.547
7846,2.561042379,-2.009101333,36.23445127,1.9986,1.72,3088.469,1.708594989,217.078,3305.547
7847,2.380853775,-2.007826437,36.42137623,1.9986,1.556,3099.157,1.708594989,206.39,3305.547
7848,2.868401815,-0.001622705,36.5260851,0.0006,0.0,3110.0,1.708594989,195.547,3305.547
7849,2.966654638,-0.000962133,36.4964815,0.0006,0.0,3120.797,1.708594989,184.75,3305.547
7850,3.026286218,0.002668821,36.40734179,0.0006,0.0,3131.625,1.708594989,173.922,3305.547
7851,3.073024794,0.001202166,36.30013241,0.0006,0.0,3142.469,1.708594989,163.078,3305.547
7852,3.112642694,0.001394562,36.15213092,0.0006,0.0,3153.297,1.708594989,152.25,3305.547
7853,3.146336452,0.002133656,36.01060305,0.0004,0.0,3164.094,1.708594989,141.453,3305.547
7854,3.174372038,0.001026347,35.87003978,0.0006,0.0,3174.953,1.708594989,130.594,3305.547
7855,3.198064814,0.001151947,35.71932393,0.0006,0.0,3185.75,1.708594989,119.797,3305.547
7856,3.218282489,-0.001903876,35.56318282,0.0006,0.0,3196.516,1.708594989,109.031,3305.547
7857,3.23586349,-0.000995464,35.40958418,0.0006,0.0,3207.313,1.708594989,98.234,3305.547
7858,3.251735629,-0.000384566,35.25281825,0.0006,0.0,3218.266,1.708594989,87.281,3305.547
7859,3.265982786,0.000145594,35.10195825,0.0004,0.0,3229.141,1.708594989,76.406,3305.547
7860,3.27899912,-0.002434769,34.95317974,0.0006,0.0,3240.078,1.708594989,65.469,3305.547
7861,3.290705586,-0.001903892,34.80201942,0.0006,0.0,3250.922,1.708594989,54.625,3305.547
7862,3.301433337,0.001337301,34.6505813,0.0006,0.0,3261.813,1.708594989,43.734,3305.547
7863,3.3115302,0.001182997,34.48780954,0.0006,0.0,3272.766,1.708594989,32.781,3305.547
7864,3.32081238,-0.001906606,34.34451198,0.0006,0.0,3283.75,1.708594989,21.797,3305.547
7865,3.329149357,-0.001613476,34.19408137,0.0006,0.0,3294.625,1.708594989,10.922,3305.547
7866,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7867,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7868,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7869,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7870,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7871,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7872,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7873,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7874,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7875,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7876,3.337095987,0.001460622,34.05159011,0.0006,0.0,3305.547,1.708594989,0.0,0.0
7877,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7878,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7879,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7880,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7881,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7882,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7883,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7884,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7885,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7886,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7887,4.187786649,-0.002287529,22.66179023,0.0006,0.0,0.0,1.711469957,3289.562,3289.562
7888,4.188109148,0.00063081,22.65890519,0.0006,4.203,9.328,1.711469957,3280.234,3289.562
7889,3.989453979,-2.00899404,22.68479184,1.9986,3.048,20.656,1.711469957,3268.906,3289.562
7890,3.971884558,-2.009246859,22.75516834,1.9986,3.039,31.203,1.711469957,3258.359,3289.562
7891,3.958823428,-2.008783738,22.84285146,1.9986,3.027,41.766,1.711469957,3247.796,3289.562
7892,3.947905391,-2.009725475,22.92819439,1.9986,3.015,52.328,1.711469957,3237.234,3289.562
7893,3.937899806,-2.009678756,23.0343438,1.9986,3.002,62.953,1.711469957,3226.609,3289.562
7894,3.929520334,-2.008255584,23.13447078,1.9986,2.995,73.484,1.711469957,3216.078,3289.562
7895,3.921576794,-2.009706132,23.23401201,1.9986,2.99,84.078,1.711469957,3205.484,3289.562
7896,3.9144153,-2.007172321,23.33447209,1.9986,2.986,94.609,1.711469957,3194.953,3289.562
7897,3.907660057,-2.009119833,23.42562514,1.9986,2.981,105.187,1.711469957,3184.375,3289.562
7898,3.901452636,-2.009877723,23.52081807,1.9986,2.976,115.75,1.711469957,3173.812,3289.562
7899,3.895313511,-2.009124955,23.63523108,1.9986,2.971,126.312,1.711469957,3163.25,3289.562
7900,3.889842692,-2.007547815,23.73717604,1.9986,2.966,136.859,1.711469957,3152.703,3289.562
7901,3.884543788,-2.00678843,23.83635033,1.9986,2.962,147.375,1.711469957,3142.187,3289.562
7902,3.879370059,-2.008132743,23.93176578,1.9986,2.958,157.891,1.711469957,3131.671,3289.562
7903,3.874817205,-2.010112646,24.02877011,1.9986,2.954,168.422,1.711469957,3121.14,3289.562
7904,3.870037017,-2.010078121,24.12772086,1.9984,2.95,178.937,1.711469957,3110.625,3289.562
7905,3.865380653,-2.009426173,24.22244941,1.9986,2.947,189.531,1.711469957,3100.031,3289.562
7906,3.86136817,-2.00947736,24.3214238,1.9986,2.943,200.156,1.711469957,3089.406,3289.562
7907,3.857287047,-2.010645365,24.42359243,1.9986,2.94,210.719,1.711469957,3078.843,3289.562
7908,3.853271913,-2.006756384,24.50869125,1.9986,2.937,221.234,1.711469957,3068.328,3289.562
7909,3.848885141,-2.009380933,24.61183266,1.9984,2.933,231.766,1.711469957,3057.796,3289.562
7910,3.845199992,-2.008950055,24.6981191,1.9986,2.93,242.312,1.711469957,3047.25,3289.562
7911,3.841552097,-2.007925475,24.78739056,1.9986,2.926,252.828,1.711469957,3036.734,3289.562
7912,3.837796041,-2.008492394,24.86942439,1.9986,2.923,263.359,1.711469957,3026.203,3289.562
7913,3.834399923,-2.007084388,24.98137591,1.9986,2.92,273.875,1.711469957,3015.687,3289.562
7914,3.830863538,-2.010186395,25.06069659,1.9984,2.917,284.453,1.711469957,3005.109,3289.562
7915,3.827455042,-2.006359935,25.15592686,1.9984,2.914,294.984,1.711469957,2994.578,3289.562
7916,3.82407956,-2.007791376,25.25373206,1.9986,2.911,305.578,1.711469957,2983.984,3289.562
7917,3.821107941,-2.010212411,25.33339119,1.9986,2.909,316.078,1.711469957,2973.484,3289.562
7918,3.817912533,-2.007553132,25.42175591,1.9986,2.905,326.594,1.711469957,2962.968,3289.562
7919,3.814697458,-2.008774652,25.52189469,1.9984,2.903,337.156,1.711469957,2952.406,3289.562
7920,3.811846308,-2.007150079,25.60904688,1.9986,2.9,347.703,1.711469957,2941.859,3289.562
7921,3.808857276,-2.007622727,25.67564914,1.9986,2.898,358.281,1.711469957,2931.281,3289.562
7922,3.805845576,-2.007213991,25.76373721,1.9986,2.895,368.828,1.711469957,2920.734,3289.562
7923,3.802589468,-2.00821253,25.83676778,1.9986,2.892,379.344,1.711469957,2910.218,3289.562
7924,3.799880087,-2.009922746,25.93486137,1.9986,2.889,389.922,1.711469957,2899.64,3289.562
7925,3.796713834,-2.005674557,26.01458656,1.9986,2.886,400.453,1.711469957,2889.109,3289.562
7926,3.793772286,-2.008272914,26.1019732,1.9986,2.883,410.984,1.711469957,2878.578,3289.562
7927,3.79089019,-2.010639878,26.17619846,1.9986,2.881,421.516,1.711469957,2868.046,3289.562
7928,3.78778944,-2.007651335,26.27136364,1.9984,2.878,432.031,1.711469957,2857.531,3289.562
7929,3.784678973,-2.006706493,26.33566905,1.9986,2.875,442.625,1.711469957,2846.937,3289.562
7930,3.781599383,-2.009554678,26.41347253,1.9986,2.872,453.203,1.711469957,2836.359,3289.562
7931,3.77826107,-2.008448921,26.49474007,1.9986,2.869,463.734,1.711469957,2825.828,3289.562
7932,3.775280147,-2.007414112,26.55552608,1.9986,2.867,474.375,1.711469957,2815.187,3289.562
7933,3.772369233,-2.008570133,26.63527796,1.9986,2.863,484.937,1.711469957,2804.625,3289.562
7934,3.769063781,-2.008516678,26.7164776,1.9986,2.861,495.594,1.711469957,2793.968,3289.562
